campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
36135,2025-03-05,30,8,600,402,72.69,19,121
36147,2025-03-29,12,14,600,403,128.51,17,225
36182,2025-03-23,63,13,603,403,105.13,52,6396
36200,2025-03-17,46,10,600,401,129.85,9,200
36201,2025-03-29,90,12,600,400,57.24,15,221
36208,2025-03-29,52,11,603,400,119.91,29,4686
36217,2025-03-28,30,9,603,403,110.27,37,8623
36219,2025-03-01,3,11,603,402,80.74,53,5658
36223,2025-03-21,34,10,600,400,74.32,22,260
36235,2025-03-07,90,14,602,403,128.94,27,5318
36236,2025-03-10,6,9,602,402,88.56,46,6370
36237,2025-03-12,12,4,604,401,64.88,39,780
36238,2025-03-28,74,2,600,402,86.12,12,350
36240,2025-03-08,73,11,603,401,183.56,16,178
36241,2025-03-01,28,2,600,403,185.9,18,288
36243,2025-03-06,26,12,600,403,89.71,21,198
36244,2025-03-04,83,11,602,402,189.2,34,9282
36245,2025-03-19,90,13,600,401,136.52,14,169
36259,2025-03-13,53,8,602,403,169.76,32,3375
36263,2025-03-28,61,8,602,401,75.67,54,8598
36286,2025-03-02,57,11,602,402,180.43,49,4284
36293,2025-03-08,47,8,600,403,185.3,22,140
36295,2025-03-22,34,10,603,403,180.88,32,936
36296,2025-03-03,38,1,602,400,91.78,43,6376
36310,2025-03-17,47,5,600,402,68.72,20,279
36315,2025-03-08,42,11,600,403,94.7,22,295
36320,2025-03-25,73,12,602,402,160.63,13,5784
36323,2025-03-06,74,11,600,402,172.62,18,242
36329,2025-03-20,21,10,600,400,84.84,9,138
36331,2025-03-26,61,9,602,402,58.08,52,2036
36345,2025-03-08,47,1,604,401,60.66,29,2069
36354,2025-03-11,88,4,600,400,163.56,10,122
36367,2025-03-04,59,5,604,402,55.81,45,8007
36372,2025-03-10,50,14,600,400,172.49,17,282
36376,2025-03-15,83,8,600,403,72.58,19,136
36380,2025-03-19,89,1,604,402,65.31,38,5362
36389,2025-03-01,49,7,603,401,86.96,12,6108
36392,2025-03-12,82,5,600,400,159.24,15,238
36398,2025-03-29,20,6,600,402,107.74,21,126
36399,2025-03-25,54,8,600,402,90.29,17,340
36401,2025-03-20,58,10,600,402,140.07,19,172
36415,2025-03-23,95,11,600,403,178.78,9,326
36417,2025-03-20,83,12,600,401,74.87,22,236
36418,2025-03-15,81,1,603,400,68.23,13,9186
36424,2025-03-04,91,12,600,402,106.21,11,300
36425,2025-03-26,34,5,600,401,152.08,22,158
36426,2025-03-19,89,10,600,401,172.57,23,314
36432,2025-03-20,52,9,602,403,137.86,17,3174
36436,2025-03-07,59,10,604,400,118.4,44,284
36444,2025-03-13,16,12,600,402,179.55,15,250
36459,2025-03-06,45,7,600,401,157.21,23,210
36464,2025-03-26,26,1,600,403,175.8,12,212
36471,2025-03-22,64,6,600,401,107.66,16,356
36474,2025-03-24,79,11,604,403,140.5,49,3059
36481,2025-03-18,36,13,602,400,188.16,34,1386
36482,2025-03-09,59,9,603,400,141.99,50,3531
36484,2025-03-13,20,8,603,402,103.2,52,427
36492,2025-03-04,48,7,600,400,136.57,20,227
36495,2025-03-08,1,10,600,402,98.54,13,146
36498,2025-03-08,58,14,600,401,87.84,17,190
36516,2025-03-11,54,9,604,400,95.15,14,6664
36517,2025-03-06,1,12,603,402,82.45,40,8444
36525,2025-03-05,9,11,600,403,121.58,21,337
36529,2025-03-05,4,5,602,402,65.21,41,479
36552,2025-03-29,76,4,604,403,110.44,41,1296
36573,2025-03-16,25,1,603,401,159.45,52,6871
36589,2025-03-21,73,2,602,403,110.98,39,4044
36590,2025-03-13,93,12,600,402,97.05,10,280
36612,2025-03-29,94,15,603,403,119.07,48,4868
36618,2025-03-10,36,11,604,401,154.87,15,1838
36619,2025-03-11,90,15,603,400,164.52,26,2512
36621,2025-03-09,70,11,603,402,100.27,45,761
36624,2025-03-17,31,2,600,402,86.12,14,271
36637,2025-03-25,18,6,603,400,183.39,15,9923
36640,2025-03-23,38,8,604,402,129.34,28,2530
36657,2025-03-24,34,11,600,401,69.0,12,144
36680,2025-03-20,42,15,602,400,178.54,36,2205
36686,2025-03-01,18,11,602,402,129.09,51,2290
36688,2025-03-03,85,8,603,401,176.54,30,2424
36692,2025-03-09,75,14,600,402,159.92,6,316
36693,2025-03-07,95,8,603,401,135.94,20,5514
36697,2025-03-27,3,5,604,402,118.39,29,5733
36698,2025-03-11,29,14,602,402,88.07,15,8258
36704,2025-03-21,50,4,600,403,188.39,23,207
36705,2025-03-17,78,8,600,400,59.69,21,351
36707,2025-03-10,46,11,602,403,135.87,37,5720
36729,2025-03-04,97,1,600,403,124.9,15,182
36735,2025-03-28,13,12,603,402,113.04,23,6576
36745,2025-03-04,83,2,604,402,77.02,50,2982
36757,2025-03-13,54,3,600,400,65.4,7,157
36758,2025-03-21,38,11,600,403,130.41,18,187
36763,2025-03-18,33,4,602,401,172.57,30,4671
36765,2025-03-04,72,5,602,403,73.6,51,3993
36767,2025-03-22,33,9,602,402,126.18,16,4840
36777,2025-03-03,44,2,603,401,111.37,55,9875
36785,2025-03-10,95,1,600,402,133.38,12,318
36791,2025-03-04,16,8,603,401,59.66,30,8271
36792,2025-03-18,35,7,602,400,158.72,17,4166
36803,2025-03-24,34,14,602,402,178.03,39,3675
36808,2025-03-14,13,9,600,400,163.28,15,315
36811,2025-03-09,84,1,603,402,131.65,13,9264
36815,2025-03-09,31,10,602,400,166.6,52,3751
36819,2025-03-24,54,6,603,401,190.44,50,8397
36823,2025-03-05,17,9,602,403,186.72,24,6383
36827,2025-03-04,34,13,602,402,95.69,26,6849
36830,2025-03-24,79,10,602,400,174.78,47,6706
36831,2025-03-29,57,2,600,400,173.3,21,238
36840,2025-03-19,79,14,600,402,152.29,23,238
36849,2025-03-17,88,14,600,400,184.53,19,127
36854,2025-03-24,82,1,600,403,132.18,14,343
36857,2025-03-11,9,9,604,401,161.0,41,6458
36861,2025-03-21,46,12,600,403,167.25,16,218
36868,2025-03-17,82,14,600,401,189.93,7,236
36871,2025-03-23,20,14,602,400,176.11,38,2473
36886,2025-03-07,16,6,600,400,89.09,9,243
36890,2025-03-05,54,14,602,400,141.15,15,1852
36892,2025-03-16,68,14,600,401,133.42,5,328
36894,2025-03-09,94,13,600,400,105.27,14,284
36896,2025-03-19,95,3,602,400,189.15,44,8095
36905,2025-03-08,94,7,603,402,149.8,28,2042
36911,2025-03-18,24,5,603,402,131.55,15,6007
36916,2025-03-06,49,1,600,403,59.73,13,267
36921,2025-03-05,42,14,600,402,139.62,11,236
36928,2025-03-07,40,6,602,403,97.04,27,6107
36931,2025-03-18,9,10,600,403,61.01,5,120
36934,2025-03-19,2,1,603,402,57.51,46,4965
36940,2025-03-27,86,15,603,401,136.07,27,1949
36949,2025-03-22,54,6,602,401,124.66,55,3564
36960,2025-03-14,83,11,600,403,118.19,15,179
36967,2025-03-21,68,6,602,402,54.88,21,7914
36993,2025-03-21,41,4,602,403,171.16,18,8437
37000,2025-03-18,9,9,600,400,74.42,10,162
37017,2025-03-20,19,14,602,401,72.45,18,2092
37025,2025-03-10,64,5,602,402,104.41,54,2024
37040,2025-04-12,87,3,604,403,92.58,15,2368
37074,2025-04-07,21,15,600,402,141.39,22,137
37079,2025-04-22,29,7,600,403,165.36,10,135
37087,2025-04-09,89,12,600,403,159.33,22,198
37091,2025-04-28,80,14,602,401,170.05,46,4548
37095,2025-04-20,14,13,604,402,171.68,45,5664
37101,2025-04-27,50,15,600,403,73.96,20,219
37112,2025-04-04,62,15,603,401,65.24,50,8245
37115,2025-04-18,27,6,600,400,58.14,12,183
37117,2025-04-27,6,4,603,402,130.88,55,3403
37119,2025-04-16,36,9,604,402,147.98,33,719
37126,2025-04-12,93,2,600,403,149.03,15,170
37127,2025-04-29,91,3,600,403,190.14,13,198
37129,2025-04-07,1,4,603,403,54.63,37,2672
37136,2025-04-11,40,5,600,400,112.97,20,299
37145,2025-04-17,59,10,602,400,121.8,27,8490
37148,2025-04-26,5,2,604,400,148.06,12,6189
37151,2025-04-12,71,15,604,400,149.65,16,6266
37152,2025-04-03,63,7,602,401,165.1,35,3378
37171,2025-04-13,88,7,600,403,143.08,19,273
37175,2025-04-27,100,1,600,401,99.66,11,166
37176,2025-04-19,49,14,602,402,169.88,28,1540
37179,2025-04-22,28,8,600,403,122.63,15,285
37180,2025-04-16,38,9,600,400,123.27,9,268
37200,2025-04-11,95,5,600,400,104.43,17,352
37216,2025-04-03,45,15,600,401,80.19,21,196
37221,2025-04-11,96,3,602,403,64.11,51,2318
37222,2025-04-14,80,5,600,403,103.68,23,226
37226,2025-04-04,39,6,603,403,78.93,39,314
37228,2025-04-20,33,12,600,401,143.73,16,305
37246,2025-04-02,32,9,600,402,165.2,17,324
37257,2025-04-03,10,2,600,403,181.88,12,207
37259,2025-04-02,64,4,602,402,78.92,52,7161
37264,2025-04-28,76,9,600,403,100.08,23,328
37266,2025-04-04,19,11,600,402,111.64,23,223
37270,2025-04-10,98,3,600,400,160.37,19,246
37279,2025-04-21,83,13,600,403,158.21,10,295
37282,2025-04-18,15,8,604,400,98.36,12,214
37298,2025-04-25,85,12,600,401,72.72,23,286
37304,2025-04-03,47,5,600,400,74.79,14,167
37306,2025-04-16,20,6,600,401,160.45,11,180
37309,2025-04-11,13,15,603,402,140.55,34,9974
37317,2025-04-23,72,13,600,403,69.53,21,303
37320,2025-04-11,18,6,604,401,82.54,47,4191
37322,2025-04-11,66,15,602,403,137.31,37,1008
37326,2025-04-09,44,14,600,403,143.8,5,329
37327,2025-04-28,18,12,602,401,177.17,55,6846
37334,2025-04-23,35,7,600,402,159.11,18,299
37335,2025-04-09,12,3,603,402,132.04,15,8260
37356,2025-04-01,50,4,600,401,116.68,11,170
37373,2025-04-16,41,8,600,400,78.73,7,235
37381,2025-04-12,100,5,600,400,133.8,8,175
37383,2025-04-14,32,2,603,400,162.42,49,5596
37388,2025-04-15,57,11,602,400,189.26,14,4075
37393,2025-04-26,94,1,603,400,110.24,27,7284
37401,2025-04-04,73,6,604,402,65.45,52,1651
37421,2025-04-02,26,14,602,400,106.97,26,707
37423,2025-04-01,100,13,603,403,108.78,25,9404
37446,2025-04-06,66,15,604,403,186.99,37,1869
37448,2025-04-25,11,10,600,402,165.51,10,120
37487,2025-04-29,50,8,602,401,185.37,45,4010
37494,2025-04-12,90,15,603,403,115.13,44,9054
37502,2025-04-12,15,15,604,402,64.65,24,2247
37504,2025-04-02,21,13,600,402,149.41,23,235
37509,2025-04-13,57,10,600,401,137.31,12,175
37515,2025-04-18,71,2,600,402,159.54,13,153
37521,2025-04-03,22,8,600,400,108.37,15,213
37524,2025-04-13,18,14,602,403,71.39,22,2691
37537,2025-04-24,72,10,603,402,128.95,34,9679
37544,2025-04-22,11,1,603,402,155.24,28,5740
37550,2025-04-13,76,11,602,402,176.7,12,8296
37554,2025-04-29,67,12,600,401,127.46,9,321
37559,2025-04-03,7,11,600,402,67.88,18,284
37570,2025-04-01,9,14,600,402,58.49,13,253
37573,2025-04-08,4,3,603,401,114.68,43,4176
37577,2025-04-29,93,14,602,403,165.55,25,5324
37578,2025-04-20,25,7,603,400,167.9,18,8796
37587,2025-04-24,55,6,600,403,67.57,18,236
37626,2025-04-15,37,15,603,402,170.47,12,2274
37651,2025-04-05,11,10,603,400,146.82,22,6933
37652,2025-04-15,50,8,600,401,78.72,23,301
37663,2025-04-04,88,10,602,403,50.14,12,3232
37667,2025-04-02,17,6,603,402,128.38,25,4971
37671,2025-04-14,77,6,600,403,138.44,20,294
37677,2025-04-21,42,10,602,402,132.93,25,8319
37684,2025-04-26,50,7,600,401,65.85,5,240
37687,2025-04-02,97,14,603,401,129.6,31,2906
37688,2025-04-18,68,4,603,400,163.07,36,9051
37693,2025-04-03,35,11,600,402,67.45,6,161
37695,2025-04-18,79,4,600,400,130.62,21,148
37706,2025-04-22,51,1,602,400,68.05,38,9029
37712,2025-04-19,19,2,600,400,171.19,19,176
37720,2025-04-29,6,12,600,400,187.78,18,215
37737,2025-04-04,7,2,602,402,84.62,44,1414
37767,2025-04-22,32,6,600,403,94.42,12,165
37769,2025-04-09,39,14,600,403,142.96,6,306
37772,2025-04-16,37,7,600,402,147.74,12,130
37775,2025-04-04,33,11,600,401,173.75,7,258
37781,2025-04-18,17,11,600,402,106.71,16,157
37790,2025-04-07,24,4,600,400,102.41,11,273
37791,2025-04-15,26,7,600,403,130.34,17,338
37793,2025-04-13,66,13,600,401,59.73,10,255
37796,2025-04-21,49,1,600,401,70.23,11,127
37797,2025-04-25,6,15,600,401,142.44,5,307
37800,2025-04-17,95,15,602,400,131.72,37,9090
37805,2025-04-17,60,10,600,403,122.33,10,263
37806,2025-04-16,20,4,600,403,138.41,16,224
37814,2025-04-23,11,13,603,403,139.52,23,2209
37815,2025-04-27,16,1,603,401,101.65,44,3589
37828,2025-04-17,60,13,603,400,94.77,29,4800
37832,2025-04-07,89,1,600,401,68.46,8,228
37846,2025-04-23,35,4,603,403,69.71,55,628
37857,2025-04-21,84,3,604,403,164.6,54,2361
37868,2025-04-28,70,1,600,403,183.37,20,191
37869,2025-04-10,38,5,604,403,50.34,43,9482
37879,2025-04-17,34,4,600,401,116.26,6,165
37887,2025-04-07,76,7,600,403,185.05,14,170
37899,2025-04-01,97,4,600,401,102.19,19,139
37907,2025-04-24,92,7,600,401,139.0,12,359
37913,2025-04-07,55,14,602,400,101.92,40,2861
37916,2025-04-29,59,13,600,401,161.91,13,252
37920,2025-04-08,55,13,600,402,90.22,12,172
37934,2025-04-11,27,6,600,400,52.66,14,331
37935,2025-04-22,98,14,600,402,116.89,20,132
37938,2025-04-26,99,3,600,402,131.41,21,185
37943,2025-04-16,93,3,602,400,152.35,37,3520
37945,2025-04-13,4,8,603,403,149.8,44,9312
37947,2025-04-16,99,14,600,402,185.74,11,292
37953,2025-04-06,26,3,602,403,138.2,41,7759
37975,2025-04-11,37,14,604,401,89.26,50,2655
37980,2025-04-02,54,8,600,402,181.67,6,121
37983,2025-04-08,98,11,600,400,121.37,20,199
38009,2025-04-27,61,4,600,400,83.83,19,309
38010,2025-04-12,73,12,600,400,75.32,5,328
38016,2025-04-10,53,4,600,403,50.47,18,299
38026,2025-04-02,96,5,604,401,186.18,38,9579
38027,2025-04-16,14,4,600,402,64.86,21,229
38034,2025-04-24,90,3,603,402,172.14,48,9932
38036,2025-04-24,64,15,603,400,164.34,17,6404
38043,2025-04-14,60,1,600,401,70.61,13,200
38044,2025-04-16,90,6,600,402,70.19,8,329
38046,2025-04-07,64,12,600,402,73.4,22,235
38059,2025-04-02,71,4,602,403,127.24,44,841
38064,2025-04-11,80,4,603,401,165.36,18,3324
38065,2025-04-24,57,6,602,401,132.75,48,5558
38071,2025-04-06,28,10,603,400,87.38,29,5568
38075,2025-04-28,70,2,600,403,98.11,19,299
38080,2025-04-09,46,13,600,403,134.92,21,282
38085,2025-04-01,24,10,603,402,118.05,28,8178
38107,2025-04-13,10,13,600,402,94.93,22,134
38117,2025-04-10,23,15,603,400,151.46,49,5454
38129,2025-04-06,94,13,602,403,75.9,34,6803
38132,2025-04-29,68,7,600,403,175.55,16,287
38133,2025-04-10,3,8,602,403,167.65,40,7901
38137,2025-04-10,66,1,600,402,73.49,19,339
38149,2025-04-24,80,4,604,403,95.08,36,1824
38152,2025-04-21,43,15,604,402,168.13,12,6266
38154,2025-05-12,84,14,600,403,117.33,6,226
38160,2025-05-15,42,8,600,402,51.78,20,245
38162,2025-05-19,93,5,600,403,118.78,7,303
38166,2025-05-28,42,15,602,401,122.87,13,7231
38175,2025-05-26,26,8,600,402,61.81,7,352
38180,2025-05-24,63,1,600,403,109.57,7,329
38190,2025-05-29,57,9,600,403,144.47,13,219
38204,2025-05-16,4,7,600,400,188.14,6,303
38230,2025-05-01,58,2,603,403,102.17,12,7684
38232,2025-05-01,26,1,604,401,160.05,51,2496
38236,2025-05-07,49,1,600,403,105.95,22,307
38241,2025-05-17,61,11,600,403,69.35,20,239
38245,2025-05-13,52,9,602,401,152.17,39,5424
38251,2025-05-11,32,11,600,401,174.53,15,137
38252,2025-05-29,56,1,600,403,78.75,17,158
38261,2025-05-29,97,6,600,400,53.61,23,295
38265,2025-05-26,23,2,600,402,171.83,14,191
38266,2025-05-08,95,9,604,401,166.23,28,3798
38273,2025-05-08,95,7,600,401,131.11,18,332
38286,2025-05-24,5,1,602,401,80.86,52,4003
38292,2025-05-15,40,13,602,402,70.8,12,6372
38296,2025-05-17,47,11,600,401,140.24,9,202
38302,2025-05-02,4,8,600,401,167.38,22,296
38309,2025-05-05,64,1,603,402,123.5,49,4181
38310,2025-05-20,10,12,603,403,126.92,38,5451
38314,2025-05-27,80,15,600,400,56.4,9,185
38323,2025-05-16,49,12,603,401,81.9,24,3946
38329,2025-05-13,73,11,602,403,109.55,50,267
38330,2025-05-23,8,11,604,403,160.21,12,7452
38334,2025-05-02,11,1,600,401,176.27,12,144
38335,2025-05-01,32,12,603,401,125.63,39,1232
38349,2025-05-16,33,9,600,400,100.45,9,317
38353,2025-05-05,65,2,600,402,97.88,23,298
38355,2025-05-26,96,15,600,403,85.25,12,300
38371,2025-05-22,87,5,600,402,122.25,17,359
38372,2025-05-09,27,2,600,401,113.86,20,158
38373,2025-05-09,15,5,604,400,124.61,25,5822
38375,2025-05-09,1,13,600,400,141.58,9,321
38382,2025-05-15,92,9,603,401,120.9,38,8050
38384,2025-05-10,38,2,603,403,147.07,32,7012
38390,2025-05-18,68,2,604,401,162.97,14,9526
38393,2025-05-22,84,12,600,403,72.54,23,254
38401,2025-05-02,63,12,600,400,65.55,14,170
38408,2025-05-05,31,13,603,401,143.09,30,5973
38437,2025-05-25,19,12,603,401,131.67,14,8177
38438,2025-05-09,88,14,602,400,158.23,40,2763
38441,2025-05-22,51,7,604,403,112.22,25,8399
38442,2025-05-02,82,9,602,401,169.04,45,3848
38452,2025-05-20,77,7,602,402,161.23,26,7942
38467,2025-05-17,52,11,600,403,103.07,20,316
38474,2025-05-23,60,15,600,401,165.14,8,199
38481,2025-05-04,100,6,602,402,165.17,18,3154
38483,2025-05-12,65,4,600,400,142.56,11,332
38495,2025-05-25,85,4,600,402,74.27,17,191
38503,2025-05-11,2,15,600,401,102.92,21,181
38504,2025-05-27,55,1,603,402,116.8,26,1943
38509,2025-05-06,27,4,604,400,136.1,24,2211
38526,2025-05-09,20,15,600,402,128.48,19,142
38532,2025-05-25,14,11,602,401,86.14,52,2796
38537,2025-05-06,89,2,604,403,119.19,49,1150
38543,2025-05-12,79,5,600,402,161.43,13,205
38548,2025-05-27,78,1,600,400,73.73,21,148
38550,2025-05-26,21,3,600,401,106.27,8,121
38561,2025-05-26,50,11,600,402,144.08,22,139
38562,2025-05-07,53,8,603,403,71.08,54,9505
38565,2025-05-22,6,3,600,401,52.59,22,332
38588,2025-05-20,34,5,600,400,60.78,7,202
38589,2025-05-06,67,15,600,403,182.96,15,265
38606,2025-05-12,84,12,603,403,145.54,55,1669
38609,2025-05-27,79,6,600,401,72.75,17,125
38610,2025-05-26,9,4,600,402,92.55,6,272
38612,2025-05-22,83,2,600,402,102.14,8,128
38621,2025-05-03,75,8,600,402,122.55,7,284
38641,2025-05-27,18,4,602,403,69.08,16,1837
38642,2025-05-12,78,13,602,401,64.31,24,1339
38649,2025-05-23,66,11,602,401,183.29,51,1550
38656,2025-05-23,95,5,600,400,54.29,17,354
38659,2025-05-25,20,5,600,402,68.69,20,200
38672,2025-05-11,21,10,600,400,132.37,21,258
38674,2025-05-10,85,5,602,401,116.64,13,9597
38685,2025-05-02,25,10,600,403,126.73,14,310
38687,2025-05-29,44,11,600,400,136.73,17,224
38692,2025-05-24,41,3,600,400,149.62,22,259
38698,2025-05-17,51,4,603,401,153.73,55,9148
38716,2025-05-21,16,5,600,400,62.71,5,224
38722,2025-05-12,59,2,604,403,103.57,31,9041
38725,2025-05-19,48,9,600,403,184.75,20,235
38729,2025-05-05,12,9,600,401,186.52,19,168
38731,2025-05-25,83,10,600,403,56.45,22,268
38736,2025-05-27,26,6,602,400,182.8,26,8302
38737,2025-05-23,85,1,604,400,188.85,26,2392
38741,2025-05-09,26,13,600,403,74.34,12,302
38742,2025-05-10,61,4,600,403,58.42,11,200
38746,2025-05-08,2,2,603,402,149.8,44,9607
38750,2025-05-27,84,15,602,401,182.73,40,4572
38756,2025-05-21,28,8,603,400,92.66,37,688
38758,2025-05-20,64,10,600,401,175.95,16,336
38765,2025-05-03,19,11,603,403,104.19,47,7171
38773,2025-05-23,87,5,603,401,165.0,26,786
38786,2025-05-20,76,15,600,403,126.97,17,253
38787,2025-05-19,32,6,604,401,66.84,29,4273
38793,2025-05-17,67,7,602,401,161.42,44,4076
38794,2025-05-16,69,14,602,402,96.72,51,6875
38800,2025-05-04,60,10,600,401,116.44,10,155
38821,2025-05-20,51,15,600,402,121.06,20,143
38831,2025-05-10,70,3,602,403,187.8,29,7619
38832,2025-05-27,44,11,600,401,85.28,5,160
38834,2025-05-25,27,11,600,403,170.47,7,170
38849,2025-05-10,1,15,600,401,102.23,22,128
38854,2025-05-20,9,10,602,403,100.73,37,2441
38872,2025-05-28,54,8,603,400,111.04,18,6355
38877,2025-05-28,22,2,602,400,53.0,32,1140
38881,2025-05-13,100,4,600,401,85.62,7,172
38895,2025-05-01,24,9,604,400,108.19,40,2825
38916,2025-05-17,60,3,602,403,182.51,38,2146
38929,2025-05-13,74,6,602,400,146.59,35,596
38941,2025-05-04,37,2,603,401,171.83,42,6835
38947,2025-05-20,9,9,600,403,188.23,13,277
38951,2025-05-23,11,4,600,403,105.02,10,285
38966,2025-05-15,90,13,600,403,122.04,21,283
38974,2025-05-16,99,15,602,402,104.79,50,4910
38977,2025-05-03,79,12,602,403,51.53,24,553
38980,2025-05-14,40,14,602,401,117.57,25,9682
38990,2025-05-09,21,4,600,402,185.8,16,150
38994,2025-05-22,6,7,604,402,145.81,23,2930
39000,2025-05-06,21,10,602,403,177.93,39,7595
39003,2025-05-05,38,9,603,401,127.12,15,3959
39015,2025-05-03,33,8,600,400,112.67,19,144
39016,2025-05-14,55,14,600,403,150.88,14,250
39028,2025-05-18,20,1,600,400,184.25,19,145
39032,2025-05-23,15,14,603,401,79.36,20,9224
39034,2025-05-22,76,9,603,402,72.43,29,3977
39049,2025-05-16,85,12,603,400,147.57,52,1384
39051,2025-05-26,38,12,604,402,143.89,20,7152
39057,2025-05-21,4,7,600,403,54.02,10,280
39064,2025-05-18,17,10,600,401,89.99,22,147
39072,2025-05-11,15,2,600,400,130.42,6,243
39073,2025-05-23,94,15,603,403,93.43,24,3146
39074,2025-05-18,32,4,600,403,86.24,13,268
39082,2025-05-16,25,4,600,401,119.51,11,216
39092,2025-05-12,48,14,600,401,181.26,22,227
39106,2025-05-15,90,7,600,400,85.48,5,251
39111,2025-05-08,32,1,602,401,104.64,28,2644
39114,2025-05-18,98,2,602,401,89.87,42,8818
39115,2025-05-05,71,6,600,402,87.82,19,154
39122,2025-05-15,18,4,600,402,104.8,7,290
39128,2025-05-18,54,7,602,403,119.75,42,9921
39129,2025-05-04,1,4,603,402,78.28,13,5803
39131,2025-05-11,11,4,604,403,178.41,55,2496
39135,2025-05-23,99,5,602,401,82.49,29,7118
39138,2025-05-13,31,9,603,401,101.14,47,6976
39139,2025-05-14,100,13,602,400,115.41,40,6816
39162,2025-05-25,99,14,600,400,108.61,16,236
39166,2025-05-28,63,2,600,402,142.95,11,191
39169,2025-05-13,46,7,600,401,53.25,19,355
39172,2025-05-05,58,10,600,403,106.15,8,193
39187,2025-05-23,55,12,600,400,65.26,22,306
39188,2025-05-19,62,10,600,401,66.72,17,360
39190,2025-05-09,47,3,600,400,135.63,23,194
39194,2025-06-16,60,10,600,401,79.29,23,329
39201,2025-06-09,94,2,603,403,181.87,18,9668
39204,2025-06-08,21,8,602,401,80.16,44,5492
39207,2025-06-18,59,11,600,400,156.55,20,166
39214,2025-06-20,19,12,600,400,151.6,13,324
39218,2025-06-02,77,13,600,400,85.72,13,187
39227,2025-06-22,42,15,600,402,163.94,13,273
39239,2025-06-08,65,3,602,403,116.81,45,6498
39241,2025-06-16,16,9,604,403,78.83,27,8528
39242,2025-06-27,20,2,600,403,113.68,19,157
39246,2025-06-18,97,14,600,401,95.68,21,347
39257,2025-06-09,55,9,600,402,172.73,9,157
39260,2025-06-24,68,10,603,400,65.12,22,6701
39267,2025-06-25,27,1,600,400,69.92,10,123
39269,2025-06-18,4,8,603,401,141.59,21,5193
39275,2025-06-03,42,1,600,402,171.42,21,242
39278,2025-06-27,31,5,600,400,88.35,21,292
39282,2025-06-19,91,6,602,400,55.99,51,5510
39283,2025-06-29,77,7,604,402,99.0,12,7376
39303,2025-06-28,58,4,603,401,184.61,39,7775
39304,2025-06-02,54,10,600,400,174.73,10,306
39316,2025-06-27,79,2,602,402,50.76,17,4001
39326,2025-06-17,54,7,603,403,89.04,46,864
39328,2025-06-01,68,2,600,402,86.11,17,178
39333,2025-06-11,33,10,602,402,179.58,31,9902
39334,2025-06-05,31,13,600,401,104.86,8,215
39335,2025-06-26,3,2,602,400,117.97,40,5262
39336,2025-06-02,59,7,600,402,103.2,6,125
39338,2025-06-15,96,12,603,403,130.29,36,1332
39340,2025-06-07,96,7,604,400,105.95,15,2360
39363,2025-06-28,50,3,600,401,56.73,14,265
39366,2025-06-26,77,11,604,400,87.74,40,2098
39371,2025-06-20,33,14,600,403,170.54,14,228
39374,2025-06-27,47,7,600,401,156.78,15,286
39379,2025-06-27,27,5,600,403,110.36,7,129
39390,2025-06-21,6,7,600,401,148.48,18,173
39403,2025-06-12,86,11,603,403,132.21,30,2292
39408,2025-06-07,76,12,603,402,119.88,42,7101
39409,2025-06-16,46,9,600,403,116.58,15,284
39414,2025-06-25,54,9,604,403,106.73,21,3562
39435,2025-06-14,60,3,602,400,133.47,15,6057
39437,2025-06-22,31,7,600,400,97.4,15,325
39444,2025-06-19,47,8,603,403,85.47,30,658
39445,2025-06-17,19,1,603,400,185.65,54,1777
39446,2025-06-24,43,9,602,403,93.05,43,5565
39451,2025-06-27,57,8,600,401,88.72,7,209
39464,2025-06-23,30,7,602,401,99.18,17,2744
39465,2025-06-13,83,11,604,400,182.33,39,7568
39472,2025-06-17,3,10,600,400,137.57,17,213
39482,2025-06-23,64,11,603,402,60.27,18,727
39508,2025-06-07,100,8,604,401,187.96,35,1211
39513,2025-06-17,23,5,604,401,51.73,16,4861
39528,2025-06-26,14,11,603,402,90.94,21,1235
39546,2025-06-13,20,7,603,402,138.93,44,1191
39547,2025-06-06,98,6,602,403,63.32,31,4611
39551,2025-06-08,54,4,604,400,123.69,17,3635
39556,2025-06-07,49,12,600,401,189.28,16,174
39575,2025-06-02,40,14,600,403,52.96,17,182
39580,2025-06-18,40,13,602,403,131.99,18,7618
39613,2025-06-25,25,15,603,401,176.59,29,918
39615,2025-06-15,91,11,600,400,54.81,9,322
39622,2025-06-09,51,13,603,401,190.1,52,2714
39631,2025-06-19,92,8,600,400,131.22,19,131
39636,2025-06-02,56,12,604,400,141.9,30,8592
39638,2025-06-28,42,8,600,403,145.71,20,179
39639,2025-06-03,96,11,602,401,93.62,32,7924
39640,2025-06-15,17,9,600,400,160.21,14,157
39641,2025-06-25,15,2,600,401,109.19,17,223
39667,2025-06-17,52,11,603,402,129.31,29,6540
39678,2025-06-01,51,3,600,401,77.97,19,320
39694,2025-06-10,41,13,604,403,124.82,53,9740
39706,2025-06-27,1,13,602,403,70.17,45,5996
39707,2025-06-05,31,14,600,400,105.15,21,206
39714,2025-06-22,30,14,600,400,181.09,23,286
39717,2025-06-01,6,12,600,403,135.96,9,323
39720,2025-06-06,35,4,600,402,79.06,16,146
39743,2025-06-06,61,2,603,401,186.43,43,7883
